book_id,original_title,norm_title
30827011,Ultimates: Omniversal Vol. 1: Start With The Impossible (Ultimates (2015-2016)),ultimates: omniversal vol. 1: start with the impossible (ultimates (2015-2016))
27161603,The New Deal,the new deal
11419742,"Tiny Titans, Volume 6: The Treehouse and Beyond!","tiny titans, volume 6: the treehouse and beyond!"
12275536,Photoshop Compositing Secrets: Unlocking the Key to Perfect Selections & Amazing Photoshop Effects for Totally Realistic Composites,photoshop compositing secrets: unlocking the key to perfect selections & amazing photoshop effects for totally realistic composites
3346339,Lady Pendragon,lady pendragon
7326766,"Wild Ones, Vol. 10 (Wild Ones, #10)","wild ones, vol. 10 (wild ones, #10)"
25838304,Zlatá kniha komiksů,zlatá kniha komiksů
34198901,SHAH AUR MAAT,shah aur maat
22836164,Free Scott Pilgrim,free scott pilgrim
11596964,"Wolverine/Hercules: Myths, Monsters & Mutants","wolverine/hercules: myths, monsters & mutants"
691049,"The Groo Maiden (Groo the Wanderer, #50-53)","the groo maiden (groo the wanderer, #50-53)"
20417716,"Y: El último hombre, Vol. 3: Un pequeño paso (Y: El último hombre, #3)","y: el último hombre, vol. 3: un pequeño paso (y: el último hombre, #3)"
9529343,The Green Hornet Chronicles,the green hornet chronicles
35710493,Crosswind #2,crosswind #2
7724699,Les contes d'outre-tombe,les contes d'outre-tombe
15950298,Defense Devil #9,defense devil #9
29480776,Evil Eater vol. 01,evil eater vol. 01
23261708,"Sekaiichi Hatsukoi, Band 1","sekaiichi hatsukoi, band 1"
15348307,"Your Choice, Snoopy","your choice, snoopy"
11294293,Project X: Seven Eleven,project x: seven eleven
6499059,MとNの肖像 6 [Portrait of M and N],mとnの肖像 6 [portrait of m and n]
16118287,Il gioco lugubre,il gioco lugubre
13611947,"G.I. Joe: Disavowed, Volume 5","g.i. joe: disavowed, volume 5"
29985707,カーストヘヴン 2 [Caste Heaven 2],カーストヘヴン 2 [caste heaven 2]
22246843,"Knights of Sidonia, Vol. 12 (Knights of Sidonia, #12)","knights of sidonia, vol. 12 (knights of sidonia, #12)"
34670199,"Red Hood and the Outlaws, Vol. 2: Who Is Artemis?","red hood and the outlaws, vol. 2: who is artemis?"
26778132,Spook the Halloween Cat,spook the halloween cat
23368587,Halfway Home: Drawing My Way Through Japan,halfway home: drawing my way through japan
22746670,"Kimi ni Todoke - Que Chegue A Você, Volume 20","kimi ni todoke - que chegue a você, volume 20"
936909,Wish（1）,wish（1）
24464141,"Devils and Realist, Vol. 7 (Devils and Realist, #7)","devils and realist, vol. 7 (devils and realist, #7)"
24464146,"Citrus, Vol. 4","citrus, vol. 4"
24464148,"Haven't You Heard? I'm Sakamoto, Vol. 2","haven't you heard? i'm sakamoto, vol. 2"
24003042,Thanos vs. Hulk #1,thanos vs. hulk #1
29552529,As De Pique,as de pique
24429513,Shadow Show: Stories In Celebration of Ray Bradbury #3,shadow show: stories in celebration of ray bradbury #3
36113889,Eternal Empire #4,eternal empire #4
2950313,"Fushigi Yûgi: Genbu Kaiden, Vol. 07","fushigi yûgi: genbu kaiden, vol. 07"
36113881,The Hard Place #1 (of 5),the hard place #1 (of 5)
10311942,Astonishing Spider-Man & Wolverine,astonishing spider-man & wolverine
27746501,Livingstone Vol. 1,livingstone vol. 1
32856358,Nightwing (2016-) #8,nightwing (2016-) #8
17343711,"La chute de l'Empire (Noob, #7)","la chute de l'empire (noob, #7)"
13176105,Sandman: Il signore dei sogni,sandman: il signore dei sogni
14472470,Warehouse 13 Volume 1,warehouse 13 volume 1
8096340,Las Torres de Bois-Maury Vol. 3 - German,las torres de bois-maury vol. 3 - german
3113869,"Impaler, Volume 1","impaler, volume 1"
13227852,"Justice League, Volume 1: Origin","justice league, volume 1: origin"
351053,House of M Prelude: Excalibur,house of m prelude: excalibur
21840001,"The Walking Dead: March to War (The Walking Dead, #19)","the walking dead: march to war (the walking dead, #19)"
18240278,Missions of Love 7,missions of love 7
18240279,"No. 6: The Manga, Volume 06 (No. 6: The Manga, #6)","no. 6: the manga, volume 06 (no. 6: the manga, #6)"
30555695,The Eagles of Rome - Book II,the eagles of rome - book ii
806611,X-Men Visionaries: Neal Adams,x-men visionaries: neal adams
3296496,"Barefoot Gen, Volume Six: Writing the Truth","barefoot gen, volume six: writing the truth"
16157160,Den 1: Neverwhere,den 1: neverwhere
6734172,"Marvel Masterworks: Atlas Era Black Knight/Yellow Claw, Vol. 1","marvel masterworks: atlas era black knight/yellow claw, vol. 1"
16080901,わたしのすきなひと,わたしのすきなひと
6378918,Tales of the Incredible,tales of the incredible
18225810,Sisters,sisters
26137769,"LC: Air Gear vol. 01 (LC: Air Gear, #1)","lc: air gear vol. 01 (lc: air gear, #1)"
15488599,Kiki de Montparnasse,kiki de montparnasse
35490711,Mercurio Loi n. 2: La legge del Contrappasso,mercurio loi n. 2: la legge del contrappasso
18018711,Poseidon-T,poseidon-t
25750848,Secret Wars (2015-2016) #1 (of 9),secret wars (2015-2016) #1 (of 9)
35219083,Providence Act 3 Limited Edition Hardcover,providence act 3 limited edition hardcover
19312089,"Sieninevan velho (Pikon ja Fantasion seikkailuja, #24)","sieninevan velho (pikon ja fantasion seikkailuja, #24)"
25430772,Girl Crazy,girl crazy
28103628,El cambio,el cambio
6044277,Johnny Boo: Happy Apples,johnny boo: happy apples
2594923,Pedon varjo,pedon varjo
27402328,Rock and Riot,rock and riot
2594926,L'affaire Belge,l'affaire belge
7105610,Nana 02,nana 02
18259635,Dia de los Muertos,dia de los muertos
32178363,Knight Run,knight run
535602,Borrowed Time Volume 1: Flight 19,borrowed time volume 1: flight 19
13528693,Wolverine & Nick Fury: Scorpio,wolverine & nick fury: scorpio
13528694,Avengers: Mythos (Avengers (Marvel Unnumbered)),avengers: mythos (avengers (marvel unnumbered))
4125463,"Kujibiki Unbalance 2 (Kujibiki Unbalance, #2)","kujibiki unbalance 2 (kujibiki unbalance, #2)"
4125460,"Kujibiki Unbalance 1 (Kujibiki Unbalance, #1)","kujibiki unbalance 1 (kujibiki unbalance, #1)"
1387840,Tales of Shiva,tales of shiva
6380080,Introducing Heidegger,introducing heidegger
2648519,"The Prince of Tennis, Volume 27: Until the Very Last Shot (The Prince of Tennis, #27)","the prince of tennis, volume 27: until the very last shot (the prince of tennis, #27)"
19408845,Justice League of America's Vibe #1,justice league of america's vibe #1
18775118,"Phantom Thief Jeanne, Vol. 3","phantom thief jeanne, vol. 3"
18775119,"Monster: Perfect Edition, Vol. 1","monster: perfect edition, vol. 1"
2897263,Finding Peace,finding peace
18775117,"Naruto (3-in-1 Edition), Vol. 9: Includes Vols. 25, 26 & 27 (Naruto: Omnibus, #9)","naruto (3-in-1 edition), vol. 9: includes vols. 25, 26 & 27 (naruto: omnibus, #9)"
2684568,"Peter Panda, Volume 1","peter panda, volume 1"
20321043,"RASL, Vol. 4: I diari segreti di Nikola Tesla (RASL #4)","rasl, vol. 4: i diari segreti di nikola tesla (rasl #4)"
8160690,A God Somewhere,a god somewhere
24172309,Alice Cooper #4,alice cooper #4
28270396,Hellboy #3: The Island Part 1,hellboy #3: the island part 1
13628845,Love Mode 01,love mode 01
17824762,Thanos Rising #1 (Marvel Now),thanos rising #1 (marvel now)
13068888,Hemlock Vol. 3 (Hemlock #3),hemlock vol. 3 (hemlock #3)
25376028,Saint Seiya: Los Caballeros del Zodiaco #28,saint seiya: los caballeros del zodiaco #28
569664,"R.O.D. Read or Die 2 (R.O.D. Read or Die, #2)","r.o.d. read or die 2 (r.o.d. read or die, #2)"
569663,"R.O.D. Read or Die 1 (R.O.D. Read or Die, #1)","r.o.d. read or die 1 (r.o.d. read or die, #1)"
19297721,Trinity of Sin: Phantom Stranger Vol. 1: A Stranger Among Us,trinity of sin: phantom stranger vol. 1: a stranger among us
5688255,"Comic Books 101: The History, Methods and Madness","comic books 101: the history, methods and madness"
17411777,"Kokoro Button, Band 2","kokoro button, band 2"
35500630,Lucifer (2015-) #19,lucifer (2015-) #19
25628776,Secret Wars 2099 #1,secret wars 2099 #1
34824001,The Little Red Fish (#5),the little red fish (#5)
33015564,Bones of the Coast: Tales of Terror from the Pacific Northwest,bones of the coast: tales of terror from the pacific northwest
34875464,Aquaman (2016-) Vol. 2: Black Manta Rising,aquaman (2016-) vol. 2: black manta rising
22343904,"The Complete ElfQuest, Volume Two","the complete elfquest, volume two"
18123713,Naruto n. 25: Itachi e Sasuke,naruto n. 25: itachi e sasuke
28352695,Avengers Assemble #1,avengers assemble #1
8534194,Desperadoes: Buffalo Dreams,desperadoes: buffalo dreams
18525841,DMZ The Deluxe Edition Book Two,dmz the deluxe edition book two
35034601,Stryke Force,stryke force
32847629,Animal Crackers,animal crackers
17777042,銀の匙 Silver Spoon 7 [Gin no Saji Silver Spoon 7],銀の匙 silver spoon 7 [gin no saji silver spoon 7]
9685940,"Kyou, Koi wo Hajimemasu Vol 08 (Kyou, Koi wo Hajimemasu, #8)","kyou, koi wo hajimemasu vol 08 (kyou, koi wo hajimemasu, #8)"
36233110,Iron Fist - Marvel Legacy Primer Pages (Iron Fist (2017-)),iron fist - marvel legacy primer pages (iron fist (2017-))
28118834,"Machine Man, By Kirby & Ditko: The Complete Collection","machine man, by kirby & ditko: the complete collection"
24695243,Speculative Relationships,speculative relationships
29602628,Grayson #18,grayson #18
29602625,Batman #50,batman #50
25739146,Tintin: Herge's Masterpiece,tintin: herge's masterpiece
28118839,"Captain Marvel, Vol. 1: Rise of Alpha Flight","captain marvel, vol. 1: rise of alpha flight"
385988,It's Obvious You Won't Survive by Your Wits Alone,it's obvious you won't survive by your wits alone
6193557,Hellblazer Presents: Chas - The Knowledge,hellblazer presents: chas - the knowledge
11818849,Accidental Mistress,accidental mistress
20445163,"Rouages (Locke & Key, #5)","rouages (locke & key, #5)"
1214725,The Demon of River Heights (Nancy Drew: Girl Detective graphic novels #1),the demon of river heights (nancy drew: girl detective graphic novels #1)
15763129,Shorties!: The Best Graphic Short Story Prize 2007-2011,shorties!: the best graphic short story prize 2007-2011
6810201,Topeng Kaca - Bayang-Bayang Jingga 5,topeng kaca - bayang-bayang jingga 5
32496114,"Amazing Spider-Man: Renew Your Vows, Vol. 1: Brawl in the Family","amazing spider-man: renew your vows, vol. 1: brawl in the family"
2901781,Die Hure H wirft den Handschuh,die hure h wirft den handschuh
12509617,"B.P.R.D. Hell on Earth, Vol. 2: Gods and Monsters (B.P.R.D. Hell on Earth, #2)","b.p.r.d. hell on earth, vol. 2: gods and monsters (b.p.r.d. hell on earth, #2)"
32202287,Look,look
1162092,The Moon and the Sandals 2,the moon and the sandals 2
1162090,Solfege,solfege
18168994,Noblesse Season4. 1: KSA,noblesse season4. 1: ksa
11758630,"Superman: The Dailies, 1941-1942","superman: the dailies, 1941-1942"
25154592,Der aufrechte Hund (Ein Fall für Inspektor Carnado #1),der aufrechte hund (ein fall für inspektor carnado #1)
2572558,Classics Illustrated Deluxe #1: The Wind in the Willows,classics illustrated deluxe #1: the wind in the willows
18463629,The Unwritten n. 6: Tommy Taylor e la guerra di parole,the unwritten n. 6: tommy taylor e la guerra di parole
21527859,Beasts of Burden: Hunters & Gatherers,beasts of burden: hunters & gatherers
2442407,"The Country Nurse (Essex County, #3)","the country nurse (essex county, #3)"
15834670,Runway Sweetheart 3,runway sweetheart 3
2320429,"Flower of the Deep Sleep, Vol. 01","flower of the deep sleep, vol. 01"
10279556,"Ouran High School Host Club, Vol. 16 (Ouran High School Host Club, #16)","ouran high school host club, vol. 16 (ouran high school host club, #16)"
8769632,Leather Tales - A Graphic Novel,leather tales - a graphic novel
18758325,My Little Pony: Friendship is Magic #12,my little pony: friendship is magic #12
2424230,La malédiction des Nibelungen (Le crépuscule des dieux #1),la malédiction des nibelungen (le crépuscule des dieux #1)
12783840,Trois Ombres,trois ombres
17998784,Kummituslapsi,kummituslapsi
195670,Poor Sailor,poor sailor
13260198,"Voltron Force, Vol. 2: Tournament of Lions","voltron force, vol. 2: tournament of lions"
22753996,Sex Criminals #8: Robert Rainbow,sex criminals #8: robert rainbow
19841046,The Sandman #40: The Parliament of Rooks,the sandman #40: the parliament of rooks
25744500,Minions Vol. 1,minions vol. 1
18710166,Ultimate Spider-Man Infinite Comic #0,ultimate spider-man infinite comic #0
354229,FoxTrot Beyond a Doubt,foxtrot beyond a doubt
30301035,"Kaichou Wa Maid-Sama! 06 (Maid-sama!, #6)","kaichou wa maid-sama! 06 (maid-sama!, #6)"
521098,"Dawn: Lucifer's Halo (Dawn, #1)","dawn: lucifer's halo (dawn, #1)"
6909006,The Alcoholic,the alcoholic
307355,"Crimson Hero, Vol. 3","crimson hero, vol. 3"
30823933,"DC Universe: Rebirth #1 (DC Universe: Rebirth 2016, #1)","dc universe: rebirth #1 (dc universe: rebirth 2016, #1)"
25948653,Death of Wolverine #3,death of wolverine #3
15783765,"Marvel Masterworks: Nick Fury, Agent of S.H.I.E.L.D., Vol. 2","marvel masterworks: nick fury, agent of s.h.i.e.l.d., vol. 2"
23119545,"Black Science #8 (Black Science, #8)","black science #8 (black science, #8)"
17934796,"Hawk (Assassin's Creed, #4)","hawk (assassin's creed, #4)"
23632064,Avengers & X-Men:  AXIS Vol. 1 #3,avengers & x-men: axis vol. 1 #3
25560455,Before You Go: Halfway There,before you go: halfway there
27009402,"Mezi řádky 1: Tommy Taylor a falešná identita (Mezi řádky, #1)","mezi řádky 1: tommy taylor a falešná identita (mezi řádky, #1)"
12384121,DC Comics The Ultimate Character Guide,dc comics the ultimate character guide
20872567,Deadly Class #5,deadly class #5
20872562,Deadly Class #4,deadly class #4
25875438,"Fábulas presenta Nº03: Jack, El príncipe malo","fábulas presenta nº03: jack, el príncipe malo"
31211677,Hitomi,hitomi
29245622,Batman Eternal tome 3,batman eternal tome 3
2462243,"Ich kann mir vorstellen, wir ihr euch fühlt! (One Piece, #45)","ich kann mir vorstellen, wir ihr euch fühlt! (one piece, #45)"
34536952,If My Dogs Were a Pair of Middle-Aged Men,if my dogs were a pair of middle-aged men
34536956,Quiet Girl in a Noisy World: An Introvert's Story,quiet girl in a noisy world: an introvert's story
34536958,"A Is for Asteroids, Z Is for Zombies: A Bedtime Book about the Coming Apocalypse","a is for asteroids, z is for zombies: a bedtime book about the coming apocalypse"
18373418,The Absence,the absence
29926731,"Dawn of Arcana 08 (Dawn of the Arcana, #8)","dawn of arcana 08 (dawn of the arcana, #8)"
28207490,The Flowers of Evil Vol. 1,the flowers of evil vol. 1
18104988,Bakuman Vol. 3: Debut and Impatience,bakuman vol. 3: debut and impatience
15919342,いるの いないの (怪談えほん #3),いるの いないの (怪談えほん #3)
22712644,"Lastman, Tome 5","lastman, tome 5"
35898626,Champions (2016-) #11,champions (2016-) #11
1667265,"Gute alte Zeit (The Walking Dead, #1)","gute alte zeit (the walking dead, #1)"
6725877,Wuthering Heights,wuthering heights
31835829,Incredible Hulk (1962-1999) #155,incredible hulk (1962-1999) #155
2316220,Hazed,hazed
25016451,Suiciders #1,suiciders #1
25449474,X-Men: Legion Quest (parts 1-4),x-men: legion quest (parts 1-4)
34726984,Adam Strange/Future Quest Special (2017) #1,adam strange/future quest special (2017) #1
744335,Introducing Sociology,introducing sociology
225412,Design Anarchy,design anarchy
6949048,GoGo Monster,gogo monster
33551823,Mikin hulluimmat seikkailut,mikin hulluimmat seikkailut
9380340,"PunisherMAX, Vol. 2: Bullseye","punishermax, vol. 2: bullseye"
34661507,The Unworthy Thor (2016-2017) #5,the unworthy thor (2016-2017) #5
13572811,"Uglies: Cutters (Uglies: Graphic Novel, #2)","uglies: cutters (uglies: graphic novel, #2)"
17158504,"The Unwritten, Vol. 1: Tommy Taylor and the Bogus Identity","the unwritten, vol. 1: tommy taylor and the bogus identity"
24004605,The Land Without Stars (Valerian #3),the land without stars (valerian #3)
3133632,"Diana Prince, Wonder Woman, Vol. 3","diana prince, wonder woman, vol. 3"
10603201,"Troublemaker (A Barnaby and Hooker Graphic Novel, #1)","troublemaker (a barnaby and hooker graphic novel, #1)"
11471148,Karibian verikoirat,karibian verikoirat
9695632,La classe fa la ola mentre spiego. Le note disciplinari più pazze d'Italia,la classe fa la ola mentre spiego. le note disciplinari più pazze d'italia
313106,"The Authority, Vol. 3: Earth Inferno and Other Stories","the authority, vol. 3: earth inferno and other stories"
313107,"The Authority, Vol. 4: Transfer of Power","the authority, vol. 4: transfer of power"
24999131,Adventure Time Vol. 7,adventure time vol. 7
25922952,Va tutto bene,va tutto bene
1837732,"The Batman Chronicles, Vol. 3","the batman chronicles, vol. 3"
13414495,"Fairy Tail, Vol. 21 (Fairy Tail, #21)","fairy tail, vol. 21 (fairy tail, #21)"
35264866,"Lời Nói Dối Tháng Tư (Lời Nói Dối Tháng Tư, #1)","lời nói dối tháng tư (lời nói dối tháng tư, #1)"
